file_name,file_path,sample_rate,duration,rms_4s,rms_5s,energy_ratio_4s_to_5s,peak_4s,peak_5s,global_peak,peak_ratio_4s_to_global,classification
cycle_003137_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003137_NORMAL.wav,44100,8.0,1.4987356526486433e-05,0.0032460095850305325,0.004617163361316895,6.103515625e-05,0.02392578125,0.02392578125,0.002551020408163265,保留
cycle_003139_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003139_NORMAL.wav,44100,8.0,1.4682177312000822e-05,0.0034815923098949716,0.004217086897358105,6.103515625e-05,0.023834228515625,0.023834228515625,0.002560819462227913,保留
cycle_003140_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003140_NORMAL.wav,44100,8.0,1.4847557596139766e-05,0.0031458873972536276,0.004719672296313512,6.103515625e-05,0.023193359375,0.023193359375,0.002631578947368421,保留
cycle_003141_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003141_NORMAL.wav,44100,8.0,1.4715402060798844e-05,0.002996520000271064,0.0049108305832991925,6.103515625e-05,0.02337646484375,0.02337646484375,0.0026109660574412533,保留
cycle_003143_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003143_NORMAL.wav,44100,8.0,1.4797691602736918e-05,0.0034192537466514,0.004327754738070796,6.103515625e-05,0.032318115234375,0.032318115234375,0.0018885741265344666,保留
cycle_003144_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003144_NORMAL.wav,44100,8.0,1.4675883087429851e-05,0.0033192453360665,0.004421451746263997,6.103515625e-05,0.0224609375,0.0224609375,0.002717391304347826,保留
cycle_003146_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003146_NORMAL.wav,44100,8.0,1.4880413091060976e-05,0.003424911018186355,0.004344759035211615,6.103515625e-05,0.027252197265625,0.027252197265625,0.0022396416573348264,保留
cycle_003147_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003147_NORMAL.wav,44100,8.0,1.5557749094191462e-05,0.0032079953904512607,0.004849679379371861,6.103515625e-05,0.024993896484375,0.024993896484375,0.002442002442002442,保留
cycle_003148_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003148_NORMAL.wav,44100,8.0,1.4692961138142146e-05,0.0032792721129135892,0.004480555633148616,6.103515625e-05,0.023651123046875,0.023651123046875,0.0025806451612903226,保留
cycle_003150_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003150_NORMAL.wav,44100,8.0,1.4663286532891094e-05,0.003250665397655244,0.0045108569290053515,6.103515625e-05,0.02813720703125,0.02813720703125,0.0021691973969631237,保留
cycle_003152_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003152_NORMAL.wav,44100,8.0,1.4627236603653242e-05,0.003399213763110239,0.004303123493554433,6.103515625e-05,0.0238037109375,0.0238037109375,0.002564102564102564,保留
cycle_003153_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003153_NORMAL.wav,44100,8.0,1.4707327273217256e-05,0.0037592981086646193,0.003912253523954131,6.103515625e-05,0.02532958984375,0.02532958984375,0.0024096385542168677,保留
